elbow_joint,shoulder_lift_joint,shoulder_pan_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w
0.606806,-4.88035,3.44221,-2.41199,-2.66106,3.646,0.075409,0.138533,0.269212,-0.387937,-0.707039,-0.0503509,0.589123
0.214717,1.37709,-5.1956,-5.79566,-1.66006,4.10093,-0.265607,0.109686,-0.638994,-0.179619,-0.749328,0.223994,0.596717
-1.01918,2.48449,-4.63065,0.830011,0.883401,-5.87466,-0.133237,0.689952,0.342963,0.808568,0.469262,-0.341935,-0.0953542
-1.19623,4.60399,5.6293,-0.865712,-5.65294,1.78603,0.0534514,0.597386,1.31891,-0.578926,-0.384706,0.657165,-0.291513
1.22732,6.13302,-4.61219,6.00095,-1.6386,2.90626,0.00615816,0.5109,-0.227639,0.27592,0.94628,0.166808,-0.0244483
-0.887419,0.0380588,-2.28406,6.18541,-4.06816,-3.38323,0.254862,-0.148048,0.753923,-0.308914,0.831113,-0.189153,0.421953
-2.04187,1.25556,-2.97907,-4.24869,0.237363,5.65655,0.214173,-0.212818,0.0406033,-0.655641,-0.184817,0.412526,0.604813
-0.843706,-4.69846,4.83802,4.79172,4.0463,-1.09963,0.511384,-0.421136,-0.626923,-0.300226,0.161621,-0.545791,0.765412
2.8323,-1.1227,-4.68464,-3.3589,2.4457,3.14586,-0.722966,0.1421,0.60606,0.425874,0.632914,-0.596454,-0.249588
-1.24761,3.50581,-3.3885,3.92217,0.884727,3.68538,0.245509,0.047815,0.477278,-0.272612,0.853358,-0.274071,-0.349783
-2.73958,-2.30363,1.10966,5.8527,0.600313,-4.2353,0.182539,-0.216131,1.23973,0.805515,0.364951,-0.00621432,-0.466817
1.06163,-1.97858,-4.41293,-0.472499,-0.7572,4.89802,-0.0680587,0.409124,0.660831,0.0278773,0.557466,0.172556,0.811591
0.871686,-1.43068,-4.26252,3.74557,-4.02404,-3.09178,0.334477,0.553384,0.59721,0.89655,-0.235056,-0.243988,-0.285335
-2.1681,0.643955,5.11134,-3.65409,-4.9893,-1.36544,-0.292886,-0.796897,0.0646787,0.0335939,-0.289833,0.324595,0.899726
-1.05738,3.34612,-4.14026,4.19549,-2.64276,-5.01218,0.0062301,0.135142,0.814316,-0.153873,0.644116,0.518131,0.541275
-1.95562,-5.90183,-2.69238,-4.47769,2.28266,5.01816,-0.028699,-0.331952,0.312525,-0.417994,0.71317,-0.0688058,0.558511
-0.661277,-3.73828,2.92405,4.5859,-2.71773,0.79856,0.0376437,0.0567602,0.320641,0.0306916,0.61473,0.761285,0.203985
3.06818,-5.08602,-2.52556,1.14631,1.94404,2.94044,-0.497598,-0.0954127,0.0668976,0.673676,0.361209,0.377904,0.522377
0.17198,-4.65201,-4.29192,3.54548,5.78608,1.96405,-0.709081,0.15757,-0.199442,0.825128,0.0604904,0.234082,0.510599
-0.829931,-5.74825,-3.45877,4.66927,2.22383,6.1514,-0.035153,0.191536,-0.0785023,-0.0170091,0.329592,0.424109,0.843334
-0.622603,4.46051,1.95972,3.36754,1.77586,1.78504,0.371536,-0.0815462,0.848539,0.109109,0.81358,-0.152537,0.550377
-2.40464,-2.81388,4.71953,-2.6152,-4.13383,0.417396,0.530226,0.332081,-0.18924,0.82752,-0.29655,0.444417,-0.172519
-0.358225,5.39932,-5.64848,-5.26333,0.0229351,-4.05059,0.908146,-0.0296183,0.707528,0.678477,-0.17799,-0.0839954,0.707766
1.85079,1.61173,4.71878,-1.72181,5.91589,-3.83805,-0.45689,0.565118,-0.487752,0.544284,-0.158663,0.713296,-0.412055
-0.310595,-2.16688,3.30668,1.81176,-1.84066,3.73223,0.0270436,0.141588,0.307361,-0.527979,-0.558802,0.109383,0.63009
-1.95361,-0.768595,2.9019,-6.17388,-0.404284,-4.56097,0.234653,-0.170362,0.233596,0.631495,-0.505129,-0.587974,0.018588
0.0364994,-2.39833,-2.48043,4.47479,4.26917,3.89389,-0.410422,0.109263,-0.119936,0.0352112,0.566758,0.447741,0.690705
0.70503,3.966,-5.49002,0.907149,5.22925,-1.40927,-0.456811,-0.0844234,1.04506,0.0197163,0.498146,0.117526,0.858865
-2.60327,-2.18554,4.64045,0.387442,1.73857,1.76368,0.886811,0.349388,0.399528,-0.528506,-0.274505,0.781301,-0.186808
-2.87582,-1.44518,-4.19009,-0.747281,2.30256,-5.89171,-0.583229,-0.258538,0.33297,0.515406,-0.520826,0.645499,-0.215473
2.45173,-2.22781,-1.53359,6.09368,0.842788,-1.80761,0.600521,-0.821811,0.353574,-0.45088,-0.162926,-0.323768,0.815682
2.46901,5.65369,-5.95604,0.109984,6.12197,1.2974,-0.997922,0.425108,0.590388,0.665776,0.203465,0.520383,-0.494516
2.04642,-5.47304,-4.59416,0.192065,0.204154,0.120655,-0.206527,-0.228602,-0.507954,0.390221,0.551002,0.705852,0.214236
-0.895283,1.06996,-4.09842,-2.5147,3.09844,-2.64591,-0.174321,0.309846,-0.38412,0.366341,0.592663,0.683177,0.218663
-0.670241,3.9125,1.43646,3.16991,-3.32102,-4.58426,-0.125181,0.175112,1.1248,-0.516626,0.403576,-0.0892917,0.749834
-1.41893,-5.62115,1.94214,-2.08084,0.529845,3.90416,0.269047,0.0579629,-0.621776,-0.577945,0.199218,0.791305,-0.0113388
2.91008,5.16063,0.241838,-4.45491,-2.43705,4.35298,-0.494567,0.0288996,1.16499,0.863977,-0.128457,-0.252189,0.416466
-1.63359,-1.16056,-1.54794,2.14975,4.83892,-2.4959,0.207872,0.296462,0.819513,0.479222,0.086027,-0.331545,0.808099
-0.169042,0.356482,6.14703,2.26978,-2.08615,-5.88115,1.14327,-0.0767259,-0.00123379,-0.609757,0.626102,0.485968,-0.00517198
-0.857562,-2.92207,-4.48968,-1.77456,3.392,-2.95941,-0.14803,0.264691,0.940326,-0.648738,0.223323,-0.202745,0.698685
-2.9843,2.42758,1.06193,3.58758,2.53601,-2.93859,1.03874,0.0854464,-0.157003,0.5441,0.0315129,0.439186,0.714197
-0.324915,0.74563,-2.11681,-3.29548,-0.38483,5.85831,0.512494,0.12512,0.374409,-0.342569,0.755084,-0.401578,-0.388884
3.06766,2.34267,-5.81676,-2.28225,5.86523,-1.3413,1.0451,-0.358848,-0.524726,-0.745692,0.214452,0.341823,0.530199
2.1564,3.43397,-1.80823,1.00882,-2.74197,3.64489,0.296216,-0.567475,-0.0865958,-0.132247,0.759588,-0.441898,-0.458545
-1.08665,0.365839,-4.27612,-6.17926,1.76472,5.18397,0.13303,0.0729372,-0.412038,0.441538,-0.048909,0.666532,0.598655
-1.62291,-1.01298,1.74361,4.12613,1.64552,-1.19984,0.119106,-0.892727,0.416882,0.806138,-0.586139,-0.00783613,-0.0807503
1.8457,6.12326,0.644223,2.861,-1.03971,2.27209,-0.559221,1.12376,0.109202,-0.0160269,0.642282,-0.539246,0.544455
3.13991,-2.48201,2.25896,1.85531,3.46853,-0.0396908,0.0440117,-0.0638477,0.727307,0.598586,0.549513,-0.385877,0.436839
-0.626453,-0.0476664,-2.63224,0.0554948,-5.93272,-4.86999,0.267353,0.156611,0.588456,-0.536903,-0.544622,0.577477,-0.285729
2.54785,5.37511,-2.99353,-4.88329,-1.90073,2.01339,-0.178014,-0.0443954,0.300247,0.179757,0.43039,-0.500622,0.729266
-1.19996,-0.758884,2.46592,-2.11047,3.79985,-4.14686,0.202651,-0.295043,-0.102166,0.584719,0.195,0.663263,0.424454
2.90158,-4.35618,5.6425,3.25788,-0.513268,-4.28313,-0.137889,-0.250072,-0.978474,-0.507288,0.0247082,-0.242546,0.826572
2.5518,0.907661,1.41489,-0.242689,1.94396,-0.699552,0.0686314,-0.204356,-0.756018,0.212456,-0.219796,-0.599759,0.739487
1.72401,2.82622,-1.28323,0.349032,6.1659,-5.71996,-0.183335,-0.71233,-0.529889,0.653632,0.358164,0.617831,0.250536
-2.74594,-4.58917,4.95141,0.279373,2.38566,5.15028,-0.382166,-0.256447,-0.773756,0.157394,0.519573,-0.194837,0.81689
-1.65002,-4.1207,0.262709,6.02219,2.10186,-4.09935,0.188237,0.916329,-0.719456,0.0781573,-0.36941,0.802556,-0.461878
1.66184,-4.35875,2.98493,-4.38931,-6.18652,-2.33735,-0.275305,-0.175884,0.0568173,0.0830791,0.684921,0.0922594,0.717962
0.159455,-1.76452,-6.03684,1.35374,4.8645,1.42425,-0.210072,0.16049,1.21561,0.645135,-0.0537953,0.75919,-0.06736
2.26503,1.04413,-1.47347,2.13878,-4.47473,-4.79358,-0.556323,0.438968,-0.206674,-0.115538,-0.0732696,0.91644,0.376059
-1.0285,4.20323,2.10325,3.23119,4.31788,6.10459,0.313704,-0.269988,0.80933,0.0256418,0.668834,0.730451,-0.135815
-1.39887,2.76938,0.541104,3.56869,-4.29461,4.43983,-0.0654735,1.11857,-0.105038,-0.171349,0.462726,0.67902,0.543559
0.451888,-5.29616,-1.77909,3.72639,-4.30273,-4.46549,0.492877,0.381215,0.171587,-0.359604,0.525649,0.205286,0.743126
-1.43296,4.98036,4.87794,2.70534,-0.64688,4.14344,0.206036,0.459026,0.891586,0.702501,0.0753109,-0.551202,0.443843
-0.494113,-3.38745,4.82946,0.625463,-4.18615,-0.0467579,-0.53879,0.421552,-0.566733,0.0823891,0.336309,0.55264,0.758088
2.96284,-3.35849,-4.59104,-4.3934,0.207467,-0.734624,0.594322,-0.400249,0.495599,-0.622459,0.299539,0.048632,0.721427
-0.765211,-4.26819,0.0662621,-0.738367,-6.19179,3.36349,-0.272745,0.664333,-0.908672,-0.624522,-0.255963,0.680795,-0.284558
-2.7136,5.06424,5.64756,4.04207,3.14278,-4.48118,0.066263,-0.0330817,1.37398,-0.0152751,0.707286,-0.649003,0.279837
0.161541,0.044925,2.92299,2.73417,-2.7166,-5.97659,0.0628501,0.0791066,-0.0721427,-0.589826,-0.197323,-0.391083,0.678398
0.365962,-1.76611,-1.54342,-4.25456,-2.1547,-5.04837,-0.595269,-0.110431,0.558774,0.134041,0.286847,0.875579,-0.364846
-2.68989,3.05379,3.56924,-5.55824,3.52622,-5.78016,0.206556,0.0267253,-0.0833857,0.110087,0.807452,-0.535283,0.222202
1.87149,1.74214,-4.75341,0.366277,-0.591648,-1.13706,-0.0937826,-0.612166,-0.274347,0.576712,0.18585,0.680415,0.412188
2.82849,-2.8775,1.40793,1.78634,-0.488412,-2.06426,0.507373,-0.455492,0.812409,-0.519766,0.550386,0.538407,0.370183
-1.63407,5.80911,1.64225,3.10366,0.518483,-2.4952,0.220903,-0.868562,0.0379137,0.13746,-0.839778,0.00690414,0.525195
-1.81048,0.311382,4.57381,-3.00333,-2.87825,5.71229,-0.0770471,-0.57484,0.621588,0.395787,0.683566,0.220328,0.572315
-1.83072,3.57012,1.12258,5.44403,5.39003,1.19209,0.347249,0.343816,1.03815,-0.44643,0.214989,0.733148,0.465805
0.736036,-3.21099,-0.821778,6.10031,-2.58231,-2.23738,-0.826071,-0.646615,-0.194858,0.0895868,0.851586,0.220018,-0.467298
-1.69067,4.96043,-0.640391,-0.0910741,1.94236,2.80105,0.13238,-0.00337764,1.45463,0.174689,0.939137,-0.214069,0.204156
1.42933,4.76527,-5.85896,0.806928,-5.04047,2.73208,-0.148318,0.460088,1.21652,0.786942,-0.120829,0.20856,0.568002
-0.82649,-4.33459,2.68055,0.753062,2.77569,4.03569,-0.0560758,0.157297,0.139061,-0.441362,0.667416,0.230014,0.55394
-2.75805,5.65533,-4.05714,4.90373,-2.0321,-2.61302,-0.28096,-0.245225,-0.125076,0.764853,-0.110251,-0.344162,0.533288
-2.50678,-3.83,4.4194,3.7886,-5.22744,1.11806,0.0713964,-0.235003,-0.391112,0.953443,0.0444787,-0.267649,-0.131653
-1.00676,-1.02166,3.47911,-2.21423,-1.70355,6.06096,-0.00705994,0.30806,0.253593,-0.173937,0.76753,-0.547837,0.283757
0.347986,-6.03408,1.30808,-5.68795,0.435006,4.25473,0.350574,0.424858,-0.517048,0.21312,-0.527749,0.803449,-0.17473
2.32691,0.64346,0.98625,-0.645054,-3.32766,-2.68316,-0.296268,0.227262,-0.841716,0.531349,-0.374979,-0.073098,0.756118
-1.85785,-5.36187,-4.1265,-4.42233,4.69717,0.294486,0.196249,0.0559527,-0.484048,0.00797801,-0.11296,0.952106,0.284024
-2.87248,4.73177,-0.819397,-3.29873,-1.50963,-3.91117,0.590224,-0.0252566,1.16048,-0.440362,0.770367,0.147215,-0.436971
2.35006,5.23776,4.75683,4.66139,1.46835,4.85087,0.103414,-0.369462,0.977854,-0.129043,-0.226765,-0.444598,0.856889
2.67052,-4.88109,-3.78275,-4.78908,4.69064,-5.50073,0.182147,-0.285362,-0.195211,-0.189277,-0.277158,0.152406,0.929586
-0.688933,1.22141,-5.16383,5.80956,-0.548642,5.33895,-0.0460686,0.392371,-0.712183,-0.0452754,0.864493,-0.304113,-0.397639
-2.00836,0.686305,-5.63713,4.76597,-0.378627,-1.14339,0.00640591,-0.652873,-0.888665,-0.679566,-0.0649524,0.721389,0.116483
3.10181,0.461899,-0.560876,-3.37124,-1.96702,3.47732,-1.18454,-0.0821231,0.112266,0.572602,-0.566562,0.561709,-0.188723
-1.47064,0.350827,1.56127,-1.3341,1.86225,5.01559,0.181159,-0.395964,-0.729824,-0.322819,0.366242,0.496049,0.718046
-1.19162,-0.412915,1.13034,-0.716247,-5.27957,-0.486833,0.623431,-0.924964,-0.0691622,-0.688133,-0.161178,0.464504,0.533602
0.592733,-1.56938,4.88997,-2.44697,1.28494,-2.72233,-0.598066,-0.153219,0.732482,0.361896,0.0354485,-0.561092,0.743606
0.79705,-2.94477,-4.50571,4.52009,-4.39121,1.50614,-0.419335,-0.232666,0.966536,-0.368738,0.680801,0.372158,0.511899
1.64607,6.18162,5.82858,5.84194,0.857951,4.61202,-0.34317,1.22112,0.553619,0.574656,0.698233,0.0862689,0.418089
-1.96832,-2.11306,3.56085,1.13394,-5.41542,4.08362,0.37912,0.258443,0.192603,-0.167925,-0.51887,0.540477,0.640671
2.58139,3.03753,-0.394654,0.186456,3.83792,-5.03269,0.867351,-0.644055,-0.0192916,0.537577,0.556357,-0.403675,0.48839
-2.54102,-0.714399,4.45729,-0.507349,3.94816,-4.66024,-0.0186046,-0.126075,1.01688,0.0609636,0.680017,-0.0558061,0.728523
-1.30425,5.985,4.02121,4.02791,5.73022,5.23233,0.259075,0.0888556,0.723173,0.356491,0.796321,-0.333396,-0.357259
1.92295,2.86937,2.65577,5.97948,-5.81568,2.19782,-0.245656,-0.138041,0.396362,0.826895,-0.11405,0.533825,-0.135159
-1.76207,1.71912,0.580008,-3.59051,3.90844,3.34957,0.160454,0.354038,-0.9626,0.124912,0.38848,-0.127317,0.90403
-1.08482,5.2943,-0.914986,-1.32891,4.44134,4.03866,0.243539,-0.155,1.36227,-0.621793,-0.396534,-0.234022,0.633536
-1.89326,-3.94903,5.67664,0.817327,0.0748937,-5.76424,0.461559,0.465106,-0.732283,-0.400408,0.564493,0.55515,-0.461334
-1.52852,2.0733,-0.0819235,2.91738,-0.15813,5.25949,0.27147,0.426339,-0.919381,-0.604845,0.23862,0.684398,-0.329881
-2.72739,-1.0538,1.20733,-1.35341,-1.15652,3.84403,-0.772175,-0.580965,0.483045,0.130317,-0.237568,-0.79344,0.545007
0.29816,4.47458,0.376441,5.72641,4.47483,-3.34784,0.0430896,0.166737,1.28737,-0.224524,-0.074151,0.823997,0.514897
-0.222952,-2.66428,-2.10192,-4.4393,5.3601,1.75311,-0.332819,0.326133,-0.0117888,-0.597896,-0.236188,0.764597,-0.0461158
2.92005,-1.71889,-5.6439,2.7687,3.54581,-3.93014,-0.0786966,-0.0509456,1.35033,-0.199254,0.809675,-0.50574,-0.221251
2.99917,-4.47787,1.77425,-1.71184,-3.85794,-3.96349,0.776665,-0.198495,-0.210949,-0.00611354,-0.431291,0.838611,0.332689
-0.454094,2.5851,-4.42671,-4.05535,3.81714,4.4284,-0.669679,0.419461,0.324214,0.0444307,0.784732,0.315052,0.531943
2.39379,4.59357,-1.42909,0.736473,1.11253,2.0328,0.313789,-0.598891,0.961043,0.872917,-0.216162,-0.197481,-0.390244
2.64759,-3.54715,1.32629,5.73623,1.18259,-4.38474,0.746653,-0.650011,0.544913,0.798829,-0.175652,-0.443189,-0.366882
0.150758,-3.01618,-1.46416,0.996893,5.8157,-4.98367,-0.763527,0.165399,-0.168366,0.712804,0.259701,-0.39042,0.521572
2.80224,5.81018,3.17582,5.85714,-0.980164,-3.87052,-0.0792191,-0.225548,0.368431,-0.320646,0.844522,0.0426597,0.426789
-2.75549,-4.41632,3.32537,5.90848,4.10275,-5.60177,-0.1395,-0.17266,-0.00594362,0.277788,-0.123168,0.579822,0.755956
-2.62477,-4.20596,5.47164,4.90857,-2.67991,-3.56458,0.177142,0.0203897,-1.02503,0.683594,-0.0921095,0.137763,0.7108
0.557851,-0.685125,1.37571,2.63753,4.01916,1.21745,0.81714,0.627346,0.305477,-0.623793,0.198906,0.74563,-0.123915
-1.04377,-4.07754,1.25293,3.70684,-3.98402,-5.86219,-0.391189,0.864234,-0.277782,-0.433655,0.154358,-0.0734431,0.884716
-1.12152,0.109943,1.69011,5.78961,-2.2739,2.72192,0.236739,-0.263532,-0.388613,0.929878,0.0591479,0.361716,-0.0314645
-3.05917,-2.3344,-5.62921,-0.766517,1.56991,-5.47791,0.511707,-0.132573,1.35809,0.853201,-0.303492,-0.386802,0.174141
2.84793,4.27333,-0.849583,2.59147,5.21538,-5.07657,0.771959,-0.474081,0.75181,-0.376979,-0.491831,-0.123639,0.77505
-1.8505,-5.55361,2.5708,1.65581,4.21649,-0.175402,0.118514,-0.0173328,-0.265736,0.210722,-0.169796,0.962471,0.0203567
2.58321,0.495745,-3.25815,-4.12095,-6.15979,0.236516,-0.227772,-0.199427,0.0100112,-0.638126,0.357144,-0.102023,0.674414
-0.102397,6.1793,-1.72752,-4.42528,-4.08922,-2.04443,0.561508,0.0489906,0.674172,-0.574343,0.399214,0.709677,0.0843582
1.62339,6.0368,-4.4197,3.88634,0.926535,2.03924,-0.28157,0.704442,-0.260507,0.818619,-0.333078,0.44429,0.146728
0.701723,1.98957,-2.62403,-0.560536,3.40398,-6.07399,0.198194,0.248163,-0.112379,-0.333916,-0.517549,-0.302678,0.727344
-1.92791,0.244751,4.78888,-3.0381,-0.444151,-4.13896,0.0218397,-0.740704,0.669565,0.71462,-0.430204,-0.551561,-0.00488595
1.53929,-5.03088,0.498124,1.9932,3.69202,5.82437,-0.068229,0.210108,-0.899286,0.289316,-0.517869,-0.0584838,0.802925
-2.27596,0.441742,5.16573,0.099861,-1.76798,-5.84472,-0.512994,-0.836167,0.113482,0.0225953,-0.482171,0.760827,0.433754
0.649587,-4.99656,-1.84253,4.54686,-0.277646,-0.212065,0.438735,0.692686,-0.0506395,0.540263,0.324367,-0.0598668,0.774156
1.01943,2.96287,-5.83412,-2.81558,2.39716,-6.12143,-0.680749,-0.938113,0.0809019,-0.431094,-0.351981,0.692759,0.458641
-0.00312525,0.286236,-2.78671,2.77594,-5.39687,-4.99304,0.184783,0.247265,0.209656,0.18458,-0.600471,0.304439,0.716018
1.21709,-2.30453,4.33621,-3.54792,-0.752294,1.17382,-0.433412,-0.425364,0.0377686,-0.181527,0.354822,-0.64213,0.654842
1.51983,-2.54055,2.53297,4.06722,-5.34297,1.16194,-0.237244,0.116482,0.679096,-0.390422,0.817549,0.0830456,0.415074
1.22508,-4.01769,5.9008,2.8441,4.29447,-3.47208,-0.271692,-0.379991,-0.942191,-0.193287,0.0756449,0.978204,0.0059106
0.686083,-5.51296,0.193624,-5.59048,4.66139,-5.48699,0.401256,0.545936,-0.58915,0.99773,-0.0452808,-0.048915,0.009612
-2.19068,-4.848,-2.57896,2.64717,2.26927,-3.72959,-0.0389184,-0.225291,-0.00327385,0.299471,-0.168149,0.938798,0.0265011
0.284535,-3.64695,-0.386999,-0.25497,-0.541317,3.26621,-1.01694,-0.0119087,-0.456899,0.380449,0.768202,-0.451335,0.247834
1.03965,2.04451,-1.5636,1.66951,3.85704,-6.03505,0.0111996,0.189203,-0.499312,0.846557,-0.240316,-0.466441,0.0895636
2.31691,-0.926112,-5.73868,-5.013,-5.38692,0.755173,-0.767135,0.466112,0.737058,0.443368,-0.0181347,0.889785,-0.106671
-1.89808,-3.8533,1.94033,1.86278,4.94966,1.01318,0.436087,0.657585,0.193562,0.149335,-0.673288,0.513217,0.510872
-2.02142,3.91579,1.05748,-6.19122,3.87593,2.8972,0.168247,0.146518,1.04657,0.286967,0.321317,-0.0216985,0.902183
-0.0681556,-2.01435,-3.29588,-3.15662,5.67415,3.79188,0.21307,0.255828,0.276095,0.261328,-0.444667,0.476489,0.711995
-1.02846,1.71692,-0.0472282,1.53638,2.66539,1.32145,-0.0382632,0.200216,-0.871185,0.085777,0.712327,0.129381,0.684466
2.63848,-2.35801,0.354109,-2.85836,0.574854,6.15265,0.554802,-0.615768,1.05138,-0.454669,-0.156422,-0.703341,0.523565
1.513,-0.759079,-5.16851,-2.73161,-4.07691,2.08333,-0.0472752,1.00011,0.554814,0.806223,-0.358951,-0.43074,-0.188736
-2.3225,3.5081,-1.60827,4.89652,3.17838,-2.29872,0.6016,0.559107,-0.242929,0.605048,0.378083,0.158733,0.682477
-0.844569,-4.38614,-4.09951,0.66827,1.72321,-1.27904,-0.1552,0.410351,0.172321,0.95871,-0.273402,0.025579,-0.0739804
1.54215,1.88608,2.04432,6.16944,1.75236,5.42147,-0.170437,-0.602712,0.168926,0.351117,0.827075,0.361326,-0.249214
0.0755999,-3.96601,-5.58968,3.33927,4.63084,3.77485,-1.11585,0.0806082,-0.45556,0.279536,0.674615,0.35719,0.582382
1.49794,-2.76513,-1.86598,-5.85768,0.613476,0.682124,-0.323586,-0.731934,-0.164212,0.358612,0.346007,0.756212,0.424052
0.3072,-5.474,2.67812,-1.10729,1.55328,-5.818,-0.32204,0.0826805,-0.0627164,0.160424,0.359567,0.594045,0.701489
0.84031,0.88009,-0.819853,2.71241,0.904516,5.82376,0.371882,0.784108,-0.247231,0.52285,0.291339,0.747333,0.288519
-0.635194,-4.78164,2.39783,2.22355,2.48827,2.34627,-0.179945,0.234011,-0.144707,0.238496,0.701154,0.633522,-0.223948
-1.80632,-3.31301,-1.9712,2.05116,4.1478,-4.26682,0.157078,0.175503,-0.276099,-0.433365,0.592261,0.0928337,0.672907
-0.97438,2.01623,-1.90339,-2.7744,-1.33578,4.58334,0.424809,-0.267372,-0.382615,-0.184665,-0.491264,-0.292806,0.799264
-1.5474,2.41453,-5.46797,-0.758683,-5.17384,2.13172,0.198301,1.1883,-0.14717,-0.38191,-0.27558,0.811277,-0.346453
2.98979,-4.24062,-2.0342,0.874979,-1.0412,1.65752,-0.170296,-0.209688,-0.368169,0.117716,0.905338,0.283356,-0.293624
0.199242,0.805893,-5.95262,-3.57265,0.881621,1.75326,0.611536,0.376757,-0.630247,-0.0230137,0.865827,-0.303355,0.397229
0.731925,-3.85004,-3.27842,3.07798,-5.10131,4.99408,-0.329554,-0.00255066,0.198245,0.367451,-0.0050251,0.918511,-0.145919
2.11959,-0.518588,-5.89994,-5.5403,5.03532,0.521005,-0.670124,0.691231,0.526195,0.790497,0.381822,0.13611,-0.459131
-2.20566,-5.61011,1.2846,-1.87003,5.49476,-4.09577,0.1052,-0.289361,-0.842716,0.293858,-0.66685,-0.178314,0.661182
2.23779,1.71183,2.39262,0.922992,-3.09572,3.76405,0.140414,-0.271638,0.00100726,-0.613394,-0.31929,0.711596,-0.124229
-2.05616,-2.80699,-4.48909,-1.17403,-3.26772,5.43584,0.138913,0.137919,0.948018,0.685917,-0.284338,0.660672,0.110372
0.162829,4.68868,-0.167133,0.392259,1.8851,1.212,-0.00594924,0.138992,1.43902,0.111794,0.976419,0.124843,-0.136095
-0.747612,-5.14483,-6.00791,-5.45611,-4.63355,-1.16087,0.244264,-0.00150203,-0.956764,0.330054,-0.0185065,0.797084,0.50535
3.1138,1.25223,5.85555,0.037268,5.6239,-3.04629,-0.449679,-0.253876,-0.84468,-0.510898,0.686631,0.50689,0.102875
-1.37533,-5.02492,-4.71603,-1.84689,2.57948,3.12776,-0.00740032,0.426271,-0.698476,0.437119,0.296357,0.847534,0.0527744
0.659307,-0.896899,5.68,-4.92638,4.47426,3.23471,0.169215,0.316686,1.09479,0.176253,0.632105,0.695281,0.293194
-0.446315,-2.88045,0.048591,-5.55415,-1.58817,0.901626,-0.804186,0.575634,0.473475,-0.218603,0.146246,0.959061,-0.105012
-2.22004,3.43951,5.77916,4.84218,-1.07834,-5.40674,0.951937,0.874996,0.336838,-0.100622,0.96394,0.141556,-0.201635
-2.98772,0.0353284,-4.94163,-4.79033,3.58118,0.92891,-0.718806,-0.180984,-0.273012,0.476951,0.574155,-0.19564,0.636073
0.863073,3.91614,-3.54737,-3.81867,1.53622,-3.20059,-0.16929,0.07621,0.482046,-0.542015,0.233649,-0.266918,0.761828
0.98619,2.4247,-5.82632,3.45236,1.74626,6.13285,-0.628084,-0.670398,-0.494337,-0.305823,-0.61766,0.69207,0.214494
-1.10982,5.29898,0.480668,6.01248,-2.98531,-1.97383,0.457906,-0.789279,0.868395,-0.233237,0.625449,-0.00606389,0.744565
-1.61517,6.05915,-5.23802,-5.20696,2.10674,0.545899,0.0772028,-0.845436,-0.157968,0.0870198,0.291982,-0.235581,0.922863
2.72984,3.36632,1.84064,0.414674,1.37904,4.4611,0.0699633,-0.244825,0.796018,0.251328,0.859287,0.0506968,0.442594
2.04983,-2.05785,-4.51183,1.53668,1.58583,-3.68113,-0.238022,0.0842513,0.735302,0.159319,-0.0122465,0.480238,0.862461
-2.52598,1.79238,0.691895,-5.84466,-2.15653,-3.89908,0.486529,0.209731,-0.62816,-0.352892,0.682568,-0.283229,0.573889
1.73266,5.88423,0.442453,-0.584429,2.85799,-1.3494,-0.258898,1.19922,0.307904,-0.634465,-0.411701,0.644875,0.109969
0.942608,3.23259,4.36292,-0.732069,1.19203,-2.66929,-0.433893,-0.227697,-0.475788,0.47825,0.128785,-0.375575,0.783348
0.0578526,-5.00019,5.86306,3.95514,-2.69514,-5.77909,0.654351,0.107038,-0.903691,0.296354,0.444402,0.699839,-0.474243
-0.414842,-3.98385,-4.2923,-3.76993,2.28841,-2.52979,-0.533149,0.341343,0.0972621,-0.170347,0.532652,0.827618,-0.0480949
-1.82405,-6.06357,-5.66014,-2.2697,1.98839,2.34189,-0.155835,-1.10853,-0.291132,0.503179,0.83614,0.123441,0.180119
-1.87555,1.61603,-2.3943,-5.38855,3.38351,3.25407,-0.043136,-0.34041,-0.145915,0.62474,0.351579,0.342254,0.607417
3.10112,-4.02095,-3.31893,-5.48178,-5.40895,-3.47325,-0.0172103,-0.248433,0.112997,0.496517,0.591879,0.622228,0.126421
0.65026,-5.63492,1.02176,-2.21302,2.74412,-4.8081,0.383326,0.375348,-0.837291,-0.0632176,-0.772016,-0.299752,0.556906
-0.613211,2.48573,3.86635,2.04953,0.82309,4.50775,0.0949583,0.24303,-0.242856,0.0911713,-0.422703,0.857575,0.278522
1.05541,1.60126,-2.03559,5.20648,-0.854124,2.51109,0.0845818,0.65799,-0.286085,0.309746,-0.16653,0.935116,-0.0433881
-3.06401,-0.459261,-4.38765,3.7304,-4.53136,-0.716514,-0.769642,-0.213461,-0.0636586,-0.417741,0.876036,-0.166433,0.17422
2.05643,4.18376,4.78265,-1.27845,-2.32335,4.29024,0.361657,-0.88765,0.520964,0.696692,-0.612025,-0.192099,0.321161
2.23755,0.292675,-1.84604,-6.03872,3.26294,4.66639,-0.484235,0.520782,0.530733,-0.387536,-0.539774,0.71101,0.230053
-2.5156,-4.06494,-2.85201,4.93578,-2.85257,2.85384,-0.136966,-0.176069,0.0478136,0.205065,0.57208,-0.368508,0.703473
